"","cage","site","depth","station","week","survivors","avlength","SD","tl","biom","min.do","max.do","mean.do","sd.do","min.temp","max.temp","mean.temp","sd.T","do.dur","temp.dur","mean.sal","sd.sal","ssat","index","fishID","Fish","fishlength","n","death.week","event","event2","start","end"
"85","MD1","M","deep","MD",6,8,62.125,8.894345114,497,4636.52816119482,3.77,9.77,6.62794782608696,1.04382519732439,19.68,25.38,21.5768173913043,1.15956188096823,0,0,30.092548173913,0.553209530963719,480,"MD1_6_X8","MD1_X8","X8",75,10,10,3,0,6,7
"86","MD1","M","deep","MD",7,8,62.75,10.21946672,502,4909.87904664414,3.62,11.1,7.30778357235984,1.13778908877664,19.68,24.16,21.5362059973924,0.921268749576207,0,0,30.6906099104237,0.480834109606896,1785,"MD1_7_X8","MD1_X8","X8",72,10,10,3,0,7,8
"87","MD1","M","deep","MD",8,8,69.375,11.13482712,555,7021.44901739791,2.35,10.54,6.65373913043478,1.23933348732459,19.51,25.31,21.8274086956522,1.52115754507143,0,0,31.3863333913043,0.716669892541964,420,"MD1_8_X8","MD1_X8","X8",84,10,10,3,0,8,9
"88","MD1","M","deep","MD",9,8,66.625,9.313129173,533,5931.86710469173,4.27,11.92,7.32955671447197,1.3783573534617,21.54,24.54,22.6000130378096,0.516354084228804,0,0,29.5367383311604,1.36430491023266,2505,"MD1_9_X8","MD1_X8","X8",81,10,10,1,1,9,10
"89","MD1","M","deep","MD",1,10,43.3,8.866228059,433,1741.84362435871,5.10571815,8.94134604,7.25178638631763,0.736638859548538,15.34,21.93,18.8621465968586,1.33438499734115,0,0,29.9524186736475,0.947621685776282,0,"MD1_1_X9","MD1_X9","X9",55,5,5,3,0,1,2
"90","MD1","M","deep","MD",2,10,44.6,7.605261337,446,1839.83259546594,5.45,9.49,7.59717079530639,0.633680204313803,14.38,21.4,17.4413298565841,1.42023903200267,0,0,31.0271758800522,0.731677356614568,15,"MD1_2_X9","MD1_X9","X9",53,5,5,3,0,2,3
"91","MD1","M","deep","MD",3,10,52.3,10.46947945,523,3416.76622464617,4.34,9.07,7.16019345238095,0.992622018800428,15.98,23.82,18.9744047619048,1.75926517392008,0,0,30.7368566964286,0.833169503054134,615,"MD1_3_X9","MD1_X9","X9",68,5,5,3,0,3,4
"92","MD1","M","deep","MD",4,10,50.5,21.80940164,505,4408.94780703513,2.53,10.91,6.57612173913043,1.04591077916621,19.38,23.81,20.883547826087,0.957661170317438,0,0,30.2373977391304,0.451491320769371,315,"MD1_4_X9","MD1_X9","X9",81,5,5,1,1,4,5
"93","MD2","M","deep","MD",1,8,45.25,12.88167303,362,1835.06258090798,5.10571815,8.94134604,7.25178638631763,0.736638859548538,15.34,21.93,18.8621465968586,1.33438499734115,0,0,29.9524186736475,0.947621685776282,0,"MD2_1_X1","MD2_X1","X1",22,12,12,3,0,1,2
"94","MD2","M","deep","MD",2,7,50.42857143,11.92664655,353,2159.68243723793,5.45,9.49,7.59717079530639,0.633680204313803,14.38,21.4,17.4413298565841,1.42023903200267,0,0,31.0271758800522,0.731677356614568,15,"MD2_2_X1","MD2_X1","X1",25,12,12,3,0,2,3
"95","MD2","M","deep","MD",3,7,55.42857143,12.17558614,388,2939.81874036541,4.34,9.07,7.16019345238095,0.992622018800428,15.98,23.82,18.9744047619048,1.75926517392008,0,0,30.7368566964286,0.833169503054134,615,"MD2_3_X1","MD2_X1","X1",28,12,12,3,0,3,4
"96","MD2","M","deep","MD",4,6,54.33333333,12.68419839,326,2457.18851074063,2.53,10.91,6.57612173913043,1.04591077916621,19.38,23.81,20.883547826087,0.957661170317438,0,0,30.2373977391304,0.451491320769371,315,"MD2_4_X1","MD2_X1","X1",34,12,12,3,0,4,5
"97","MD2","M","deep","MD",5,6,65.16666667,12.54879366,391,4359.57817033602,4.13,11.16,6.82589308996089,1.11673863277578,19.85,24.06,21.3575619295958,0.943880898143587,0,0,30.1178178617992,0.433867936021658,870,"MD2_5_X1","MD2_X1","X1",40,12,12,3,0,5,6
"98","MD2","M","deep","MD",6,6,65.83333333,12.18491782,395,4496.90047836922,3.77,9.77,6.62794782608696,1.04382519732439,19.68,25.38,21.5768173913043,1.15956188096823,0,0,30.092548173913,0.553209530963719,480,"MD2_6_X1","MD2_X1","X1",44,12,12,3,0,6,7
"99","MD2","M","deep","MD",7,6,71,14.27118309,426,5955.05038500856,3.62,11.1,7.30778357235984,1.13778908877664,19.68,24.16,21.5362059973924,0.921268749576207,0,0,30.6906099104237,0.480834109606896,1785,"MD2_7_X1","MD2_X1","X1",41,12,12,3,0,7,8
"100","MD2","M","deep","MD",8,6,74.33333333,12.77584526,446,6792.25972453869,2.35,10.54,6.65373913043478,1.23933348732459,19.51,25.31,21.8274086956522,1.52115754507143,0,0,31.3863333913043,0.716669892541964,420,"MD2_8_X1","MD2_X1","X1",49,12,12,3,0,8,9
"101","MD2","M","deep","MD",9,3,83.33333333,3.858612301,250,4588.64624232412,4.27,11.92,7.32955671447197,1.3783573534617,21.54,24.54,22.6000130378096,0.516354084228804,0,0,29.5367383311604,1.36430491023266,2505,"MD2_9_X1","MD2_X1","X1",78,12,12,3,0,9,10
"102","MD2","M","deep","MD",10,3,82.66666667,6.018490028,248,4525.90923095495,5.28,12.65,8.43563988095238,1.43204777916278,19.87,24.31,22.0215922619048,1.32172131607866,0,0,29.9625596408899,0.468048297611332,4950,"MD2_10_X1","MD2_X1","X1",77,12,12,3,0,10,11
"103","MD2","M","deep","MD",11,2,86,6,172,3466.21358549878,5.89,11.02,8.29478827361564,1.03201502517893,19.85,23.4,21.1710586319218,0.940808208216767,0,0,30.9346481636645,0.615810702717019,3450,"MD2_11_X1","MD2_X1","X1",80,12,12,3,0,11,12
"104","MD2","M","deep","MD",1,8,45.25,12.88167303,362,1835.06258090798,5.10571815,8.94134604,7.25178638631763,0.736638859548538,15.34,21.93,18.8621465968586,1.33438499734115,0,0,29.9524186736475,0.947621685776282,0,"MD2_1_X2","MD2_X2","X2",28,12,12,3,0,1,2
"105","MD2","M","deep","MD",2,7,50.42857143,11.92664655,353,2159.68243723793,5.45,9.49,7.59717079530639,0.633680204313803,14.38,21.4,17.4413298565841,1.42023903200267,0,0,31.0271758800522,0.731677356614568,15,"MD2_2_X2","MD2_X2","X2",45,12,12,3,0,2,3
"106","MD2","M","deep","MD",3,7,55.42857143,12.17558614,388,2939.81874036541,4.34,9.07,7.16019345238095,0.992622018800428,15.98,23.82,18.9744047619048,1.75926517392008,0,0,30.7368566964286,0.833169503054134,615,"MD2_3_X2","MD2_X2","X2",53,12,12,3,0,3,4
"107","MD2","M","deep","MD",4,6,54.33333333,12.68419839,326,2457.18851074063,2.53,10.91,6.57612173913043,1.04591077916621,19.38,23.81,20.883547826087,0.957661170317438,0,0,30.2373977391304,0.451491320769371,315,"MD2_4_X2","MD2_X2","X2",45,12,12,3,0,4,5
"108","MD2","M","deep","MD",5,6,65.16666667,12.54879366,391,4359.57817033602,4.13,11.16,6.82589308996089,1.11673863277578,19.85,24.06,21.3575619295958,0.943880898143587,0,0,30.1178178617992,0.433867936021658,870,"MD2_5_X2","MD2_X2","X2",64,12,12,3,0,5,6
"109","MD2","M","deep","MD",6,6,65.83333333,12.18491782,395,4496.90047836922,3.77,9.77,6.62794782608696,1.04382519732439,19.68,25.38,21.5768173913043,1.15956188096823,0,0,30.092548173913,0.553209530963719,480,"MD2_6_X2","MD2_X2","X2",57,12,12,3,0,6,7
"110","MD2","M","deep","MD",7,6,71,14.27118309,426,5955.05038500856,3.62,11.1,7.30778357235984,1.13778908877664,19.68,24.16,21.5362059973924,0.921268749576207,0,0,30.6906099104237,0.480834109606896,1785,"MD2_7_X2","MD2_X2","X2",68,12,12,3,0,7,8
"111","MD2","M","deep","MD",8,6,74.33333333,12.77584526,446,6792.25972453869,2.35,10.54,6.65373913043478,1.23933348732459,19.51,25.31,21.8274086956522,1.52115754507143,0,0,31.3863333913043,0.716669892541964,420,"MD2_8_X2","MD2_X2","X2",69,12,12,3,0,8,9
"112","MD2","M","deep","MD",9,3,83.33333333,3.858612301,250,4588.64624232412,4.27,11.92,7.32955671447197,1.3783573534617,21.54,24.54,22.6000130378096,0.516354084228804,0,0,29.5367383311604,1.36430491023266,2505,"MD2_9_X2","MD2_X2","X2",85,12,12,3,0,9,10
"113","MD2","M","deep","MD",10,3,82.66666667,6.018490028,248,4525.90923095495,5.28,12.65,8.43563988095238,1.43204777916278,19.87,24.31,22.0215922619048,1.32172131607866,0,0,29.9625596408899,0.468048297611332,4950,"MD2_10_X2","MD2_X2","X2",80,12,12,3,0,10,11
"114","MD2","M","deep","MD",11,2,86,6,172,3466.21358549878,5.89,11.02,8.29478827361564,1.03201502517893,19.85,23.4,21.1710586319218,0.940808208216767,0,0,30.9346481636645,0.615810702717019,3450,"MD2_11_X2","MD2_X2","X2",92,12,12,3,0,11,12
"115","MD2","M","deep","MD",1,8,45.25,12.88167303,362,1835.06258090798,5.10571815,8.94134604,7.25178638631763,0.736638859548538,15.34,21.93,18.8621465968586,1.33438499734115,0,0,29.9524186736475,0.947621685776282,0,"MD2_1_X3","MD2_X3","X3",45,11,11,3,0,1,2
"116","MD2","M","deep","MD",2,7,50.42857143,11.92664655,353,2159.68243723793,5.45,9.49,7.59717079530639,0.633680204313803,14.38,21.4,17.4413298565841,1.42023903200267,0,0,31.0271758800522,0.731677356614568,15,"MD2_2_X3","MD2_X3","X3",49,11,11,3,0,2,3
"117","MD2","M","deep","MD",3,7,55.42857143,12.17558614,388,2939.81874036541,4.34,9.07,7.16019345238095,0.992622018800428,15.98,23.82,18.9744047619048,1.75926517392008,0,0,30.7368566964286,0.833169503054134,615,"MD2_3_X3","MD2_X3","X3",55,11,11,3,0,3,4
"118","MD2","M","deep","MD",4,6,54.33333333,12.68419839,326,2457.18851074063,2.53,10.91,6.57612173913043,1.04591077916621,19.38,23.81,20.883547826087,0.957661170317438,0,0,30.2373977391304,0.451491320769371,315,"MD2_4_X3","MD2_X3","X3",50,11,11,3,0,4,5
"119","MD2","M","deep","MD",5,6,65.16666667,12.54879366,391,4359.57817033602,4.13,11.16,6.82589308996089,1.11673863277578,19.85,24.06,21.3575619295958,0.943880898143587,0,0,30.1178178617992,0.433867936021658,870,"MD2_5_X3","MD2_X3","X3",66,11,11,3,0,5,6
"120","MD2","M","deep","MD",6,6,65.83333333,12.18491782,395,4496.90047836922,3.77,9.77,6.62794782608696,1.04382519732439,19.68,25.38,21.5768173913043,1.15956188096823,0,0,30.092548173913,0.553209530963719,480,"MD2_6_X3","MD2_X3","X3",66,11,11,3,0,6,7
"121","MD2","M","deep","MD",7,6,71,14.27118309,426,5955.05038500856,3.62,11.1,7.30778357235984,1.13778908877664,19.68,24.16,21.5362059973924,0.921268749576207,0,0,30.6906099104237,0.480834109606896,1785,"MD2_7_X3","MD2_X3","X3",75,11,11,3,0,7,8
"122","MD2","M","deep","MD",8,6,74.33333333,12.77584526,446,6792.25972453869,2.35,10.54,6.65373913043478,1.23933348732459,19.51,25.31,21.8274086956522,1.52115754507143,0,0,31.3863333913043,0.716669892541964,420,"MD2_8_X3","MD2_X3","X3",77,11,11,3,0,8,9
"123","MD2","M","deep","MD",9,3,83.33333333,3.858612301,250,4588.64624232412,4.27,11.92,7.32955671447197,1.3783573534617,21.54,24.54,22.6000130378096,0.516354084228804,0,0,29.5367383311604,1.36430491023266,2505,"MD2_9_X3","MD2_X3","X3",87,11,11,3,0,9,10
"124","MD2","M","deep","MD",10,3,82.66666667,6.018490028,248,4525.90923095495,5.28,12.65,8.43563988095238,1.43204777916278,19.87,24.31,22.0215922619048,1.32172131607866,0,0,29.9625596408899,0.468048297611332,4950,"MD2_10_X3","MD2_X3","X3",91,11,11,1,1,10,11
"125","MD2","M","deep","MD",1,8,45.25,12.88167303,362,1835.06258090798,5.10571815,8.94134604,7.25178638631763,0.736638859548538,15.34,21.93,18.8621465968586,1.33438499734115,0,0,29.9524186736475,0.947621685776282,0,"MD2_1_X4","MD2_X4","X4",47,9,9,3,0,1,2
"126","MD2","M","deep","MD",2,7,50.42857143,11.92664655,353,2159.68243723793,5.45,9.49,7.59717079530639,0.633680204313803,14.38,21.4,17.4413298565841,1.42023903200267,0,0,31.0271758800522,0.731677356614568,15,"MD2_2_X4","MD2_X4","X4",52,9,9,3,0,2,3
"127","MD2","M","deep","MD",3,7,55.42857143,12.17558614,388,2939.81874036541,4.34,9.07,7.16019345238095,0.992622018800428,15.98,23.82,18.9744047619048,1.75926517392008,0,0,30.7368566964286,0.833169503054134,615,"MD2_3_X4","MD2_X4","X4",60,9,9,3,0,3,4
"128","MD2","M","deep","MD",4,6,54.33333333,12.68419839,326,2457.18851074063,2.53,10.91,6.57612173913043,1.04591077916621,19.38,23.81,20.883547826087,0.957661170317438,0,0,30.2373977391304,0.451491320769371,315,"MD2_4_X4","MD2_X4","X4",62,9,9,3,0,4,5
"129","MD2","M","deep","MD",5,6,65.16666667,12.54879366,391,4359.57817033602,4.13,11.16,6.82589308996089,1.11673863277578,19.85,24.06,21.3575619295958,0.943880898143587,0,0,30.1178178617992,0.433867936021658,870,"MD2_5_X4","MD2_X4","X4",66,9,9,3,0,5,6
"130","MD2","M","deep","MD",6,6,65.83333333,12.18491782,395,4496.90047836922,3.77,9.77,6.62794782608696,1.04382519732439,19.68,25.38,21.5768173913043,1.15956188096823,0,0,30.092548173913,0.553209530963719,480,"MD2_6_X4","MD2_X4","X4",73,9,9,3,0,6,7
"131","MD2","M","deep","MD",7,6,71,14.27118309,426,5955.05038500856,3.62,11.1,7.30778357235984,1.13778908877664,19.68,24.16,21.5362059973924,0.921268749576207,0,0,30.6906099104237,0.480834109606896,1785,"MD2_7_X4","MD2_X4","X4",79,9,9,3,0,7,8
"132","MD2","M","deep","MD",8,6,74.33333333,12.77584526,446,6792.25972453869,2.35,10.54,6.65373913043478,1.23933348732459,19.51,25.31,21.8274086956522,1.52115754507143,0,0,31.3863333913043,0.716669892541964,420,"MD2_8_X4","MD2_X4","X4",79,9,9,1,1,8,9
"133","MD2","M","deep","MD",1,8,45.25,12.88167303,362,1835.06258090798,5.10571815,8.94134604,7.25178638631763,0.736638859548538,15.34,21.93,18.8621465968586,1.33438499734115,0,0,29.9524186736475,0.947621685776282,0,"MD2_1_X5","MD2_X5","X5",47,9,9,3,0,1,2
"134","MD2","M","deep","MD",2,7,50.42857143,11.92664655,353,2159.68243723793,5.45,9.49,7.59717079530639,0.633680204313803,14.38,21.4,17.4413298565841,1.42023903200267,0,0,31.0271758800522,0.731677356614568,15,"MD2_2_X5","MD2_X5","X5",60,9,9,3,0,2,3
"135","MD2","M","deep","MD",3,7,55.42857143,12.17558614,388,2939.81874036541,4.34,9.07,7.16019345238095,0.992622018800428,15.98,23.82,18.9744047619048,1.75926517392008,0,0,30.7368566964286,0.833169503054134,615,"MD2_3_X5","MD2_X5","X5",61,9,9,3,0,3,4
"136","MD2","M","deep","MD",4,6,54.33333333,12.68419839,326,2457.18851074063,2.53,10.91,6.57612173913043,1.04591077916621,19.38,23.81,20.883547826087,0.957661170317438,0,0,30.2373977391304,0.451491320769371,315,"MD2_4_X5","MD2_X5","X5",63,9,9,3,0,4,5
"137","MD2","M","deep","MD",5,6,65.16666667,12.54879366,391,4359.57817033602,4.13,11.16,6.82589308996089,1.11673863277578,19.85,24.06,21.3575619295958,0.943880898143587,0,0,30.1178178617992,0.433867936021658,870,"MD2_5_X5","MD2_X5","X5",76,9,9,3,0,5,6
"138","MD2","M","deep","MD",6,6,65.83333333,12.18491782,395,4496.90047836922,3.77,9.77,6.62794782608696,1.04382519732439,19.68,25.38,21.5768173913043,1.15956188096823,0,0,30.092548173913,0.553209530963719,480,"MD2_6_X5","MD2_X5","X5",75,9,9,3,0,6,7
"139","MD2","M","deep","MD",7,6,71,14.27118309,426,5955.05038500856,3.62,11.1,7.30778357235984,1.13778908877664,19.68,24.16,21.5362059973924,0.921268749576207,0,0,30.6906099104237,0.480834109606896,1785,"MD2_7_X5","MD2_X5","X5",79,9,9,3,0,7,8
"140","MD2","M","deep","MD",8,6,74.33333333,12.77584526,446,6792.25972453869,2.35,10.54,6.65373913043478,1.23933348732459,19.51,25.31,21.8274086956522,1.52115754507143,0,0,31.3863333913043,0.716669892541964,420,"MD2_8_X5","MD2_X5","X5",84,9,9,1,1,8,9
"141","MD2","M","deep","MD",1,8,45.25,12.88167303,362,1835.06258090798,5.10571815,8.94134604,7.25178638631763,0.736638859548538,15.34,21.93,18.8621465968586,1.33438499734115,0,0,29.9524186736475,0.947621685776282,0,"MD2_1_X6","MD2_X6","X6",54,9,9,3,0,1,2
"142","MD2","M","deep","MD",2,7,50.42857143,11.92664655,353,2159.68243723793,5.45,9.49,7.59717079530639,0.633680204313803,14.38,21.4,17.4413298565841,1.42023903200267,0,0,31.0271758800522,0.731677356614568,15,"MD2_2_X6","MD2_X6","X6",61,9,9,3,0,2,3
"143","MD2","M","deep","MD",3,7,55.42857143,12.17558614,388,2939.81874036541,4.34,9.07,7.16019345238095,0.992622018800428,15.98,23.82,18.9744047619048,1.75926517392008,0,0,30.7368566964286,0.833169503054134,615,"MD2_3_X6","MD2_X6","X6",62,9,9,3,0,3,4
"144","MD2","M","deep","MD",4,6,54.33333333,12.68419839,326,2457.18851074063,2.53,10.91,6.57612173913043,1.04591077916621,19.38,23.81,20.883547826087,0.957661170317438,0,0,30.2373977391304,0.451491320769371,315,"MD2_4_X6","MD2_X6","X6",72,9,9,3,0,4,5
"145","MD2","M","deep","MD",5,6,65.16666667,12.54879366,391,4359.57817033602,4.13,11.16,6.82589308996089,1.11673863277578,19.85,24.06,21.3575619295958,0.943880898143587,0,0,30.1178178617992,0.433867936021658,870,"MD2_5_X6","MD2_X6","X6",79,9,9,3,0,5,6
"146","MD2","M","deep","MD",6,6,65.83333333,12.18491782,395,4496.90047836922,3.77,9.77,6.62794782608696,1.04382519732439,19.68,25.38,21.5768173913043,1.15956188096823,0,0,30.092548173913,0.553209530963719,480,"MD2_6_X6","MD2_X6","X6",80,9,9,3,0,6,7
"147","MD2","M","deep","MD",7,6,71,14.27118309,426,5955.05038500856,3.62,11.1,7.30778357235984,1.13778908877664,19.68,24.16,21.5362059973924,0.921268749576207,0,0,30.6906099104237,0.480834109606896,1785,"MD2_7_X6","MD2_X6","X6",84,9,9,3,0,7,8
"148","MD2","M","deep","MD",8,6,74.33333333,12.77584526,446,6792.25972453869,2.35,10.54,6.65373913043478,1.23933348732459,19.51,25.31,21.8274086956522,1.52115754507143,0,0,31.3863333913043,0.716669892541964,420,"MD2_8_X6","MD2_X6","X6",88,9,9,1,1,8,9
"149","MD2","M","deep","MD",1,8,45.25,12.88167303,362,1835.06258090798,5.10571815,8.94134604,7.25178638631763,0.736638859548538,15.34,21.93,18.8621465968586,1.33438499734115,0,0,29.9524186736475,0.947621685776282,0,"MD2_1_X7","MD2_X7","X7",59,4,4,3,0,1,2
"150","MD2","M","deep","MD",2,7,50.42857143,11.92664655,353,2159.68243723793,5.45,9.49,7.59717079530639,0.633680204313803,14.38,21.4,17.4413298565841,1.42023903200267,0,0,31.0271758800522,0.731677356614568,15,"MD2_2_X7","MD2_X7","X7",61,4,4,3,0,2,3
"151","MD2","M","deep","MD",3,7,55.42857143,12.17558614,388,2939.81874036541,4.34,9.07,7.16019345238095,0.992622018800428,15.98,23.82,18.9744047619048,1.75926517392008,0,0,30.7368566964286,0.833169503054134,615,"MD2_3_X7","MD2_X7","X7",69,4,4,1,1,3,4
"152","MD2","M","deep","MD",1,8,45.25,12.88167303,362,1835.06258090798,5.10571815,8.94134604,7.25178638631763,0.736638859548538,15.34,21.93,18.8621465968586,1.33438499734115,0,0,29.9524186736475,0.947621685776282,0,"MD2_1_X8","MD2_X8","X8",60,2,2,1,1,1,2
"153","MD3","M","deep","MD",1,8,54.5,7.549834435,436,2883.74772097083,5.10571815,8.94134604,7.25178638631763,0.736638859548538,15.34,21.93,18.8621465968586,1.33438499734115,0,0,29.9524186736475,0.947621685776282,0,"MD3_1_X1","MD3_X1","X1",40,12,12,3,0,1,2
"154","MD3","M","deep","MD",2,7,40.85714286,10.54823711,286,1129.84096768448,5.45,9.49,7.59717079530639,0.633680204313803,14.38,21.4,17.4413298565841,1.42023903200267,0,0,31.0271758800522,0.731677356614568,15,"MD3_2_X1","MD3_X1","X1",31,12,12,3,0,2,3
"155","MD3","M","deep","MD",3,5,46.6,14.23516772,233,1406.02160561533,4.34,9.07,7.16019345238095,0.992622018800428,15.98,23.82,18.9744047619048,1.75926517392008,0,0,30.7368566964286,0.833169503054134,615,"MD3_3_X1","MD3_X1","X1",30,12,12,3,0,3,4
"156","MD3","M","deep","MD",4,5,55,18.6868938,275,2688.09901846334,2.53,10.91,6.57612173913043,1.04591077916621,19.38,23.81,20.883547826087,0.957661170317438,0,0,30.2373977391304,0.451491320769371,315,"MD3_4_X1","MD3_X1","X1",30,12,12,3,0,4,5
"157","MD3","M","deep","MD",5,5,55.8,19.47716612,279,2874.07008315945,4.13,11.16,6.82589308996089,1.11673863277578,19.85,24.06,21.3575619295958,0.943880898143587,0,0,30.1178178617992,0.433867936021658,870,"MD3_5_X1","MD3_X1","X1",30,12,12,3,0,5,6
"158","MD3","M","deep","MD",6,5,58.6,15.22629305,293,2888.33987345698,3.77,9.77,6.62794782608696,1.04382519732439,19.68,25.38,21.5768173913043,1.15956188096823,0,0,30.092548173913,0.553209530963719,480,"MD3_6_X1","MD3_X1","X1",40,12,12,3,0,6,7
"159","MD3","M","deep","MD",7,3,67,13.95229969,201,2511.85004864677,3.62,11.1,7.30778357235984,1.13778908877664,19.68,24.16,21.5362059973924,0.921268749576207,0,0,30.6906099104237,0.480834109606896,1785,"MD3_7_X1","MD3_X1","X1",51,12,12,3,0,7,8
"160","MD3","M","deep","MD",8,3,71.33333333,9.56846673,214,2814.68812608575,2.35,10.54,6.65373913043478,1.23933348732459,19.51,25.31,21.8274086956522,1.52115754507143,0,0,31.3863333913043,0.716669892541964,420,"MD3_8_X1","MD3_X1","X1",58,12,12,3,0,8,9
"161","MD3","M","deep","MD",9,2,77.5,10.5,155,2535.27866107239,4.27,11.92,7.32955671447197,1.3783573534617,21.54,24.54,22.6000130378096,0.516354084228804,0,0,29.5367383311604,1.36430491023266,2505,"MD3_9_X1","MD3_X1","X1",67,12,12,3,0,9,10
"162","MD3","M","deep","MD",10,2,90,5,180,4044.63744379177,5.28,12.65,8.43563988095238,1.43204777916278,19.87,24.31,22.0215922619048,1.32172131607866,0,0,29.9625596408899,0.468048297611332,4950,"MD3_10_X1","MD3_X1","X1",85,12,12,3,0,10,11
"163","MD3","M","deep","MD",11,2,77,8,154,2397.85078149853,5.89,11.02,8.29478827361564,1.03201502517893,19.85,23.4,21.1710586319218,0.940808208216767,0,0,30.9346481636645,0.615810702717019,3450,"MD3_11_X1","MD3_X1","X1",69,12,12,3,0,11,12
"164","MD3","M","deep","MD",1,8,54.5,7.549834435,436,2883.74772097083,5.10571815,8.94134604,7.25178638631763,0.736638859548538,15.34,21.93,18.8621465968586,1.33438499734115,0,0,29.9524186736475,0.947621685776282,0,"MD3_1_X2","MD3_X2","X2",48,12,12,3,0,1,2
"165","MD3","M","deep","MD",2,7,40.85714286,10.54823711,286,1129.84096768448,5.45,9.49,7.59717079530639,0.633680204313803,14.38,21.4,17.4413298565841,1.42023903200267,0,0,31.0271758800522,0.731677356614568,15,"MD3_2_X2","MD3_X2","X2",32,12,12,3,0,2,3
"166","MD3","M","deep","MD",3,5,46.6,14.23516772,233,1406.02160561533,4.34,9.07,7.16019345238095,0.992622018800428,15.98,23.82,18.9744047619048,1.75926517392008,0,0,30.7368566964286,0.833169503054134,615,"MD3_3_X2","MD3_X2","X2",39,12,12,3,0,3,4
"167","MD3","M","deep","MD",4,5,55,18.6868938,275,2688.09901846334,2.53,10.91,6.57612173913043,1.04591077916621,19.38,23.81,20.883547826087,0.957661170317438,0,0,30.2373977391304,0.451491320769371,315,"MD3_4_X2","MD3_X2","X2",45,12,12,3,0,4,5
"168","MD3","M","deep","MD",5,5,55.8,19.47716612,279,2874.07008315945,4.13,11.16,6.82589308996089,1.11673863277578,19.85,24.06,21.3575619295958,0.943880898143587,0,0,30.1178178617992,0.433867936021658,870,"MD3_5_X2","MD3_X2","X2",46,12,12,3,0,5,6
"169","MD3","M","deep","MD",6,5,58.6,15.22629305,293,2888.33987345698,3.77,9.77,6.62794782608696,1.04382519732439,19.68,25.38,21.5768173913043,1.15956188096823,0,0,30.092548173913,0.553209530963719,480,"MD3_6_X2","MD3_X2","X2",52,12,12,3,0,6,7
"170","MD3","M","deep","MD",7,3,67,13.95229969,201,2511.85004864677,3.62,11.1,7.30778357235984,1.13778908877664,19.68,24.16,21.5362059973924,0.921268749576207,0,0,30.6906099104237,0.480834109606896,1785,"MD3_7_X2","MD3_X2","X2",65,12,12,3,0,7,8
"171","MD3","M","deep","MD",8,3,71.33333333,9.56846673,214,2814.68812608575,2.35,10.54,6.65373913043478,1.23933348732459,19.51,25.31,21.8274086956522,1.52115754507143,0,0,31.3863333913043,0.716669892541964,420,"MD3_8_X2","MD3_X2","X2",76,12,12,3,0,8,9
"172","MD3","M","deep","MD",9,2,77.5,10.5,155,2535.27866107239,4.27,11.92,7.32955671447197,1.3783573534617,21.54,24.54,22.6000130378096,0.516354084228804,0,0,29.5367383311604,1.36430491023266,2505,"MD3_9_X2","MD3_X2","X2",88,12,12,3,0,9,10
"173","MD3","M","deep","MD",10,2,90,5,180,4044.63744379177,5.28,12.65,8.43563988095238,1.43204777916278,19.87,24.31,22.0215922619048,1.32172131607866,0,0,29.9625596408899,0.468048297611332,4950,"MD3_10_X2","MD3_X2","X2",95,12,12,3,0,10,11
"174","MD3","M","deep","MD",11,2,77,8,154,2397.85078149853,5.89,11.02,8.29478827361564,1.03201502517893,19.85,23.4,21.1710586319218,0.940808208216767,0,0,30.9346481636645,0.615810702717019,3450,"MD3_11_X2","MD3_X2","X2",85,12,12,3,0,11,12
"175","MD3","M","deep","MD",1,8,54.5,7.549834435,436,2883.74772097083,5.10571815,8.94134604,7.25178638631763,0.736638859548538,15.34,21.93,18.8621465968586,1.33438499734115,0,0,29.9524186736475,0.947621685776282,0,"MD3_1_X3","MD3_X3","X3",49,9,9,3,0,1,2
"176","MD3","M","deep","MD",2,7,40.85714286,10.54823711,286,1129.84096768448,5.45,9.49,7.59717079530639,0.633680204313803,14.38,21.4,17.4413298565841,1.42023903200267,0,0,31.0271758800522,0.731677356614568,15,"MD3_2_X3","MD3_X3","X3",36,9,9,3,0,2,3
"177","MD3","M","deep","MD",3,5,46.6,14.23516772,233,1406.02160561533,4.34,9.07,7.16019345238095,0.992622018800428,15.98,23.82,18.9744047619048,1.75926517392008,0,0,30.7368566964286,0.833169503054134,615,"MD3_3_X3","MD3_X3","X3",40,9,9,3,0,3,4
"178","MD3","M","deep","MD",4,5,55,18.6868938,275,2688.09901846334,2.53,10.91,6.57612173913043,1.04591077916621,19.38,23.81,20.883547826087,0.957661170317438,0,0,30.2373977391304,0.451491320769371,315,"MD3_4_X3","MD3_X3","X3",49,9,9,3,0,4,5
"179","MD3","M","deep","MD",5,5,55.8,19.47716612,279,2874.07008315945,4.13,11.16,6.82589308996089,1.11673863277578,19.85,24.06,21.3575619295958,0.943880898143587,0,0,30.1178178617992,0.433867936021658,870,"MD3_5_X3","MD3_X3","X3",47,9,9,3,0,5,6
"180","MD3","M","deep","MD",6,5,58.6,15.22629305,293,2888.33987345698,3.77,9.77,6.62794782608696,1.04382519732439,19.68,25.38,21.5768173913043,1.15956188096823,0,0,30.092548173913,0.553209530963719,480,"MD3_6_X3","MD3_X3","X3",52,9,9,3,0,6,7
