,cage,site,depth,station,week,survivors,av_length,SD,biom,min.do,max.do,mean.do,sd.do,min.temp,max.temp,mean.temp,sd.T,do.dur,temp.dur,mean.sal,sd.sal,ssat,index,fishID,Survival1,Fish,fishlength,n,death.week,event,event2,start,end
79,CPD2,CP,deep,CPD,4,4,54.25,3.897114317,1338.287772,0.01,9.24,3.722961609,2.911718525,16.04,19.97,18.06645338,0.783115221,2955,0,29.95993572,0.244252774,120,CPD2_4_X1,CPD2_X1,0.5,X1,48,11,10,3,0,3,4
80,CPD2,CP,deep,CPD,5,4,53.5,5.722761571,1309.241418,4.14,10.92,7.820938586,1.170343783,17.63,24.66,20.71789108,1.744196729,0,0,29.63827549,0.353120938,3345,CPD2_5_X1,CPD2_X1,0.5,X1,45,11,10,3,0,4,5
81,CPD2,CP,deep,CPD,6,3,62.33333333,4.921607687,1656.919168,2.86,10.09,6.7185625,1.362713513,20.08,24.64,21.80545833,0.923347024,0,0,29.09796879,0.28866877,570,CPD2_6_X1,CPD2_X1,0.375,X1,56,11,10,3,0,5,6
82,CPD2,CP,deep,CPD,7,3,70.33333333,6.236095645,2567.855286,1.9,10.94,7.999375,1.705561537,17.34,24.77,20.63483073,1.50042279,15,0,28.20233911,0.781029604,4035,CPD2_7_X1,CPD2_X1,0.375,X1,62,11,10,3,0,6,7
83,CPD2,CP,deep,CPD,8,3,71.33333333,3.858612301,2642.576663,5.22,11.87,8.382569444,1.048005474,20.33,25.69,23.02897569,1.499195202,0,0,29.07920656,0.581248275,4230,CPD2_8_X1,CPD2_X1,0.375,X1,66,11,10,3,0,7,8
84,CPD2,CP,deep,CPD,9,2,84.5,0.5,3184.416193,6.621394,9.79875,8.218911973,0.652404389,18.66,25.36,23.61153274,1.113405727,0,0,28.73310941,0.421275006,5160,CPD2_9_X1,CPD2_X1,0.25,X1,84,11,10,3,0,8,9
85,CPD2,CP,deep,CPD,10,2,85.5,4.5,3362.778815,3.94,12.8,7.839814815,1.491007487,20.93,27.49,23.76688657,1.711839803,0,540,28.10731614,0.505437156,4755,CPD2_10_X1,CPD2_X1,0.25,X1,81,11,10,1,1,9,10
86,CPD2,CP,deep,CPD,2,6,44.83333333,4.058598554,1031.498359,1.43,12.41,7.816724739,2.203771599,12.31,22.18,17.04509872,2.4604056,165,0,31.57738178,0.819015851,3570,CPD2_2_X2,CPD2_X2,0.75,X2,41,11,10,3,0,1,2
87,CPD2,CP,deep,CPD,3,5,53.6,2.154065923,1577.953337,0.2,10.96,7.302018229,2.273786099,17.66,22.81,20.0035026,1.503948076,630,0,29.69405153,0.611320794,2745,CPD2_3_X2,CPD2_X2,0.625,X2,52,11,10,3,0,2,3
88,CPD2,CP,deep,CPD,4,4,54.25,3.897114317,1338.287772,0.01,9.24,3.722961609,2.911718525,16.04,19.97,18.06645338,0.783115221,2955,0,29.95993572,0.244252774,120,CPD2_4_X2,CPD2_X2,0.5,X2,54,11,10,3,0,3,4
89,CPD2,CP,deep,CPD,5,4,53.5,5.722761571,1309.241418,4.14,10.92,7.820938586,1.170343783,17.63,24.66,20.71789108,1.744196729,0,0,29.63827549,0.353120938,3345,CPD2_5_X2,CPD2_X2,0.5,X2,53,11,10,3,0,4,5
90,CPD2,CP,deep,CPD,6,3,62.33333333,4.921607687,1656.919168,2.86,10.09,6.7185625,1.362713513,20.08,24.64,21.80545833,0.923347024,0,0,29.09796879,0.28866877,570,CPD2_6_X2,CPD2_X2,0.375,X2,63,11,10,3,0,5,6
91,CPD2,CP,deep,CPD,7,3,70.33333333,6.236095645,2567.855286,1.9,10.94,7.999375,1.705561537,17.34,24.77,20.63483073,1.50042279,15,0,28.20233911,0.781029604,4035,CPD2_7_X2,CPD2_X2,0.375,X2,72,11,10,3,0,6,7
92,CPD2,CP,deep,CPD,8,3,71.33333333,3.858612301,2642.576663,5.22,11.87,8.382569444,1.048005474,20.33,25.69,23.02897569,1.499195202,0,0,29.07920656,0.581248275,4230,CPD2_8_X2,CPD2_X2,0.375,X2,73,11,10,3,0,7,8
93,CPD2,CP,deep,CPD,9,2,84.5,0.5,3184.416193,6.621394,9.79875,8.218911973,0.652404389,18.66,25.36,23.61153274,1.113405727,0,0,28.73310941,0.421275006,5160,CPD2_9_X2,CPD2_X2,0.25,X2,85,11,10,3,0,8,9
94,CPD2,CP,deep,CPD,10,2,85.5,4.5,3362.778815,3.94,12.8,7.839814815,1.491007487,20.93,27.49,23.76688657,1.711839803,0,540,28.10731614,0.505437156,4755,CPD2_10_X2,CPD2_X2,0.25,X2,90,11,10,1,1,9,10
95,CPD2,CP,deep,CPD,2,6,44.83333333,4.058598554,1031.498359,1.43,12.41,7.816724739,2.203771599,12.31,22.18,17.04509872,2.4604056,165,0,31.57738178,0.819015851,3570,CPD2_2_X3,CPD2_X3,0.75,X3,43,9,8,3,0,1,2
96,CPD2,CP,deep,CPD,3,5,53.6,2.154065923,1577.953337,0.2,10.96,7.302018229,2.273786099,17.66,22.81,20.0035026,1.503948076,630,0,29.69405153,0.611320794,2745,CPD2_3_X3,CPD2_X3,0.625,X3,53,9,8,3,0,2,3
97,CPD2,CP,deep,CPD,4,4,54.25,3.897114317,1338.287772,0.01,9.24,3.722961609,2.911718525,16.04,19.97,18.06645338,0.783115221,2955,0,29.95993572,0.244252774,120,CPD2_4_X3,CPD2_X3,0.5,X3,57,9,8,3,0,3,4
98,CPD2,CP,deep,CPD,5,4,53.5,5.722761571,1309.241418,4.14,10.92,7.820938586,1.170343783,17.63,24.66,20.71789108,1.744196729,0,0,29.63827549,0.353120938,3345,CPD2_5_X3,CPD2_X3,0.5,X3,55,9,8,3,0,4,5
99,CPD2,CP,deep,CPD,6,3,62.33333333,4.921607687,1656.919168,2.86,10.09,6.7185625,1.362713513,20.08,24.64,21.80545833,0.923347024,0,0,29.09796879,0.28866877,570,CPD2_6_X3,CPD2_X3,0.375,X3,68,9,8,3,0,5,6
100,CPD2,CP,deep,CPD,7,3,70.33333333,6.236095645,2567.855286,1.9,10.94,7.999375,1.705561537,17.34,24.77,20.63483073,1.50042279,15,0,28.20233911,0.781029604,4035,CPD2_7_X3,CPD2_X3,0.375,X3,77,9,8,3,0,6,7
101,CPD2,CP,deep,CPD,8,3,71.33333333,3.858612301,2642.576663,5.22,11.87,8.382569444,1.048005474,20.33,25.69,23.02897569,1.499195202,0,0,29.07920656,0.581248275,4230,CPD2_8_X3,CPD2_X3,0.375,X3,75,9,8,1,1,7,8
102,CPD2,CP,deep,CPD,2,6,44.83333333,4.058598554,1031.498359,1.43,12.41,7.816724739,2.203771599,12.31,22.18,17.04509872,2.4604056,165,0,31.57738178,0.819015851,3570,CPD2_2_X4,CPD2_X4,0.75,X4,46,6,5,3,0,1,2
103,CPD2,CP,deep,CPD,3,5,53.6,2.154065923,1577.953337,0.2,10.96,7.302018229,2.273786099,17.66,22.81,20.0035026,1.503948076,630,0,29.69405153,0.611320794,2745,CPD2_3_X4,CPD2_X4,0.625,X4,55,6,5,3,0,2,3
104,CPD2,CP,deep,CPD,4,4,54.25,3.897114317,1338.287772,0.01,9.24,3.722961609,2.911718525,16.04,19.97,18.06645338,0.783115221,2955,0,29.95993572,0.244252774,120,CPD2_4_X4,CPD2_X4,0.5,X4,58,6,5,3,0,3,4
105,CPD2,CP,deep,CPD,5,4,53.5,5.722761571,1309.241418,4.14,10.92,7.820938586,1.170343783,17.63,24.66,20.71789108,1.744196729,0,0,29.63827549,0.353120938,3345,CPD2_5_X4,CPD2_X4,0.5,X4,61,6,5,1,1,4,5
106,CPD2,CP,deep,CPD,2,6,44.83333333,4.058598554,1031.498359,1.43,12.41,7.816724739,2.203771599,12.31,22.18,17.04509872,2.4604056,165,0,31.57738178,0.819015851,3570,CPD2_2_X5,CPD2_X5,0.75,X5,47,4,3,3,0,1,2
107,CPD2,CP,deep,CPD,3,5,53.6,2.154065923,1577.953337,0.2,10.96,7.302018229,2.273786099,17.66,22.81,20.0035026,1.503948076,630,0,29.69405153,0.611320794,2745,CPD2_3_X5,CPD2_X5,0.625,X5,57,4,3,1,1,2,3
108,CPD2,CP,deep,CPD,2,6,44.83333333,4.058598554,1031.498359,1.43,12.41,7.816724739,2.203771599,12.31,22.18,17.04509872,2.4604056,165,0,31.57738178,0.819015851,3570,CPD2_2_X6,CPD2_X6,0.75,X6,52,3,2,1,1,1,2
109,CPD3,CP,deep,CPD,2,9,43.66666667,7.760297818,1555.111448,1.43,12.41,7.816724739,2.203771599,12.31,22.18,17.04509872,2.4604056,165,0,31.57738178,0.819015851,3570,CPD3_2_X1,CPD3_X1,1,X1,30,12,12,3,0,1,2
110,CPD3,CP,deep,CPD,3,9,53.44444444,6.767752148,2994.156041,0.2,10.96,7.302018229,2.273786099,17.66,22.81,20.0035026,1.503948076,630,0,29.69405153,0.611320794,2745,CPD3_3_X1,CPD3_X1,1,X1,44,12,12,3,0,2,3
111,CPD3,CP,deep,CPD,4,8,60.5,5.634713835,4012.366899,0.01,9.24,3.722961609,2.911718525,16.04,19.97,18.06645338,0.783115221,2955,0,29.95993572,0.244252774,120,CPD3_4_X1,CPD3_X1,0.888888889,X1,51,12,12,3,0,3,4
112,CPD3,CP,deep,CPD,5,8,59,5.634713835,3684.747563,4.14,10.92,7.820938586,1.170343783,17.63,24.66,20.71789108,1.744196729,0,0,29.63827549,0.353120938,3345,CPD3_5_X1,CPD3_X1,0.888888889,X1,53,12,12,3,0,4,5
113,CPD3,CP,deep,CPD,6,8,64,7.549834435,5025.945828,2.86,10.09,6.7185625,1.362713513,20.08,24.64,21.80545833,0.923347024,0,0,29.09796879,0.28866877,570,CPD3_6_X1,CPD3_X1,0.888888889,X1,54,12,12,3,0,5,6
114,CPD3,CP,deep,CPD,7,8,69.125,8.908387901,6687.000661,1.9,10.94,7.999375,1.705561537,17.34,24.77,20.63483073,1.50042279,15,0,28.20233911,0.781029604,4035,CPD3_7_X1,CPD3_X1,0.888888889,X1,54,12,12,3,0,6,7
115,CPD3,CP,deep,CPD,8,8,70.125,7.235977819,6873.994809,5.22,11.87,8.382569444,1.048005474,20.33,25.69,23.02897569,1.499195202,0,0,29.07920656,0.581248275,4230,CPD3_8_X1,CPD3_X1,0.888888889,X1,62,12,12,3,0,7,8
116,CPD3,CP,deep,CPD,9,7,74,10.59649538,7596.467112,6.621394,9.79875,8.218911973,0.652404389,18.66,25.36,23.61153274,1.113405727,0,0,28.73310941,0.421275006,5160,CPD3_9_X1,CPD3_X1,0.777777778,X1,59,12,12,3,0,8,9
117,CPD3,CP,deep,CPD,10,6,74.66666667,10.84230398,6751.616366,3.94,12.8,7.839814815,1.491007487,20.93,27.49,23.76688657,1.711839803,0,540,28.10731614,0.505437156,4755,CPD3_10_X1,CPD3_X1,0.666666667,X1,63,12,12,3,0,9,10
118,CPD3,CP,deep,CPD,11,5,73,12.11610498,5395.544134,5.64,13.19,7.966388889,1.470237181,23.27,27.86,25.456875,1.225797881,0,585,27.42869314,0.328025189,1350,CPD3_11_X1,CPD3_X1,0.555555556,X1,64,12,12,3,0,10,11
119,CPD3,CP,deep,CPD,2,9,43.66666667,7.760297818,1555.111448,1.43,12.41,7.816724739,2.203771599,12.31,22.18,17.04509872,2.4604056,165,0,31.57738178,0.819015851,3570,CPD3_2_X2,CPD3_X2,1,X2,40,12,12,3,0,1,2
120,CPD3,CP,deep,CPD,3,9,53.44444444,6.767752148,2994.156041,0.2,10.96,7.302018229,2.273786099,17.66,22.81,20.0035026,1.503948076,630,0,29.69405153,0.611320794,2745,CPD3_3_X2,CPD3_X2,1,X2,46,12,12,3,0,2,3
121,CPD3,CP,deep,CPD,4,8,60.5,5.634713835,4012.366899,0.01,9.24,3.722961609,2.911718525,16.04,19.97,18.06645338,0.783115221,2955,0,29.95993572,0.244252774,120,CPD3_4_X2,CPD3_X2,0.888888889,X2,54,12,12,3,0,3,4
122,CPD3,CP,deep,CPD,5,8,59,5.634713835,3684.747563,4.14,10.92,7.820938586,1.170343783,17.63,24.66,20.71789108,1.744196729,0,0,29.63827549,0.353120938,3345,CPD3_5_X2,CPD3_X2,0.888888889,X2,54,12,12,3,0,4,5
123,CPD3,CP,deep,CPD,6,8,64,7.549834435,5025.945828,2.86,10.09,6.7185625,1.362713513,20.08,24.64,21.80545833,0.923347024,0,0,29.09796879,0.28866877,570,CPD3_6_X2,CPD3_X2,0.888888889,X2,55,12,12,3,0,5,6
124,CPD3,CP,deep,CPD,7,8,69.125,8.908387901,6687.000661,1.9,10.94,7.999375,1.705561537,17.34,24.77,20.63483073,1.50042279,15,0,28.20233911,0.781029604,4035,CPD3_7_X2,CPD3_X2,0.888888889,X2,61,12,12,3,0,6,7
125,CPD3,CP,deep,CPD,8,8,70.125,7.235977819,6873.994809,5.22,11.87,8.382569444,1.048005474,20.33,25.69,23.02897569,1.499195202,0,0,29.07920656,0.581248275,4230,CPD3_8_X2,CPD3_X2,0.888888889,X2,64,12,12,3,0,7,8
126,CPD3,CP,deep,CPD,9,7,74,10.59649538,7596.467112,6.621394,9.79875,8.218911973,0.652404389,18.66,25.36,23.61153274,1.113405727,0,0,28.73310941,0.421275006,5160,CPD3_9_X2,CPD3_X2,0.777777778,X2,65,12,12,3,0,8,9
127,CPD3,CP,deep,CPD,10,6,74.66666667,10.84230398,6751.616366,3.94,12.8,7.839814815,1.491007487,20.93,27.49,23.76688657,1.711839803,0,540,28.10731614,0.505437156,4755,CPD3_10_X2,CPD3_X2,0.666666667,X2,63,12,12,3,0,9,10
128,CPD3,CP,deep,CPD,11,5,73,12.11610498,5395.544134,5.64,13.19,7.966388889,1.470237181,23.27,27.86,25.456875,1.225797881,0,585,27.42869314,0.328025189,1350,CPD3_11_X2,CPD3_X2,0.555555556,X2,67,12,12,3,0,10,11
129,CPD3,CP,deep,CPD,2,9,43.66666667,7.760297818,1555.111448,1.43,12.41,7.816724739,2.203771599,12.31,22.18,17.04509872,2.4604056,165,0,31.57738178,0.819015851,3570,CPD3_2_X3,CPD3_X3,1,X3,38,12,12,3,0,1,2
130,CPD3,CP,deep,CPD,3,9,53.44444444,6.767752148,2994.156041,0.2,10.96,7.302018229,2.273786099,17.66,22.81,20.0035026,1.503948076,630,0,29.69405153,0.611320794,2745,CPD3_3_X3,CPD3_X3,1,X3,46,12,12,3,0,2,3
131,CPD3,CP,deep,CPD,4,8,60.5,5.634713835,4012.366899,0.01,9.24,3.722961609,2.911718525,16.04,19.97,18.06645338,0.783115221,2955,0,29.95993572,0.244252774,120,CPD3_4_X3,CPD3_X3,0.888888889,X3,56,12,12,3,0,3,4
132,CPD3,CP,deep,CPD,5,8,59,5.634713835,3684.747563,4.14,10.92,7.820938586,1.170343783,17.63,24.66,20.71789108,1.744196729,0,0,29.63827549,0.353120938,3345,CPD3_5_X3,CPD3_X3,0.888888889,X3,56,12,12,3,0,4,5
133,CPD3,CP,deep,CPD,6,8,64,7.549834435,5025.945828,2.86,10.09,6.7185625,1.362713513,20.08,24.64,21.80545833,0.923347024,0,0,29.09796879,0.28866877,570,CPD3_6_X3,CPD3_X3,0.888888889,X3,60,12,12,3,0,5,6
134,CPD3,CP,deep,CPD,7,8,69.125,8.908387901,6687.000661,1.9,10.94,7.999375,1.705561537,17.34,24.77,20.63483073,1.50042279,15,0,28.20233911,0.781029604,4035,CPD3_7_X3,CPD3_X3,0.888888889,X3,65,12,12,3,0,6,7
135,CPD3,CP,deep,CPD,8,8,70.125,7.235977819,6873.994809,5.22,11.87,8.382569444,1.048005474,20.33,25.69,23.02897569,1.499195202,0,0,29.07920656,0.581248275,4230,CPD3_8_X3,CPD3_X3,0.888888889,X3,65,12,12,3,0,7,8
136,CPD3,CP,deep,CPD,9,7,74,10.59649538,7596.467112,6.621394,9.79875,8.218911973,0.652404389,18.66,25.36,23.61153274,1.113405727,0,0,28.73310941,0.421275006,5160,CPD3_9_X3,CPD3_X3,0.777777778,X3,68,12,12,3,0,8,9
137,CPD3,CP,deep,CPD,10,6,74.66666667,10.84230398,6751.616366,3.94,12.8,7.839814815,1.491007487,20.93,27.49,23.76688657,1.711839803,0,540,28.10731614,0.505437156,4755,CPD3_10_X3,CPD3_X3,0.666666667,X3,70,12,12,3,0,9,10
138,CPD3,CP,deep,CPD,11,5,73,12.11610498,5395.544134,5.64,13.19,7.966388889,1.470237181,23.27,27.86,25.456875,1.225797881,0,585,27.42869314,0.328025189,1350,CPD3_11_X3,CPD3_X3,0.555555556,X3,68,12,12,3,0,10,11
139,CPD3,CP,deep,CPD,2,9,43.66666667,7.760297818,1555.111448,1.43,12.41,7.816724739,2.203771599,12.31,22.18,17.04509872,2.4604056,165,0,31.57738178,0.819015851,3570,CPD3_2_X4,CPD3_X4,1,X4,40,12,12,3,0,1,2
140,CPD3,CP,deep,CPD,3,9,53.44444444,6.767752148,2994.156041,0.2,10.96,7.302018229,2.273786099,17.66,22.81,20.0035026,1.503948076,630,0,29.69405153,0.611320794,2745,CPD3_3_X4,CPD3_X4,1,X4,49,12,12,3,0,2,3
141,CPD3,CP,deep,CPD,4,8,60.5,5.634713835,4012.366899,0.01,9.24,3.722961609,2.911718525,16.04,19.97,18.06645338,0.783115221,2955,0,29.95993572,0.244252774,120,CPD3_4_X4,CPD3_X4,0.888888889,X4,62,12,12,3,0,3,4
142,CPD3,CP,deep,CPD,5,8,59,5.634713835,3684.747563,4.14,10.92,7.820938586,1.170343783,17.63,24.66,20.71789108,1.744196729,0,0,29.63827549,0.353120938,3345,CPD3_5_X4,CPD3_X4,0.888888889,X4,56,12,12,3,0,4,5
143,CPD3,CP,deep,CPD,6,8,64,7.549834435,5025.945828,2.86,10.09,6.7185625,1.362713513,20.08,24.64,21.80545833,0.923347024,0,0,29.09796879,0.28866877,570,CPD3_6_X4,CPD3_X4,0.888888889,X4,61,12,12,3,0,5,6
144,CPD3,CP,deep,CPD,7,8,69.125,8.908387901,6687.000661,1.9,10.94,7.999375,1.705561537,17.34,24.77,20.63483073,1.50042279,15,0,28.20233911,0.781029604,4035,CPD3_7_X4,CPD3_X4,0.888888889,X4,67,12,12,3,0,6,7
145,CPD3,CP,deep,CPD,8,8,70.125,7.235977819,6873.994809,5.22,11.87,8.382569444,1.048005474,20.33,25.69,23.02897569,1.499195202,0,0,29.07920656,0.581248275,4230,CPD3_8_X4,CPD3_X4,0.888888889,X4,66,12,12,3,0,7,8
146,CPD3,CP,deep,CPD,9,7,74,10.59649538,7596.467112,6.621394,9.79875,8.218911973,0.652404389,18.66,25.36,23.61153274,1.113405727,0,0,28.73310941,0.421275006,5160,CPD3_9_X4,CPD3_X4,0.777777778,X4,69,12,12,3,0,8,9
147,CPD3,CP,deep,CPD,10,6,74.66666667,10.84230398,6751.616366,3.94,12.8,7.839814815,1.491007487,20.93,27.49,23.76688657,1.711839803,0,540,28.10731614,0.505437156,4755,CPD3_10_X4,CPD3_X4,0.666666667,X4,74,12,12,3,0,9,10
148,CPD3,CP,deep,CPD,11,5,73,12.11610498,5395.544134,5.64,13.19,7.966388889,1.470237181,23.27,27.86,25.456875,1.225797881,0,585,27.42869314,0.328025189,1350,CPD3_11_X4,CPD3_X4,0.555555556,X4,69,12,12,3,0,10,11
149,CPD3,CP,deep,CPD,2,9,43.66666667,7.760297818,1555.111448,1.43,12.41,7.816724739,2.203771599,12.31,22.18,17.04509872,2.4604056,165,0,31.57738178,0.819015851,3570,CPD3_2_X5,CPD3_X5,1,X5,41,12,12,3,0,1,2
150,CPD3,CP,deep,CPD,3,9,53.44444444,6.767752148,2994.156041,0.2,10.96,7.302018229,2.273786099,17.66,22.81,20.0035026,1.503948076,630,0,29.69405153,0.611320794,2745,CPD3_3_X5,CPD3_X5,1,X5,56,12,12,3,0,2,3
151,CPD3,CP,deep,CPD,4,8,60.5,5.634713835,4012.366899,0.01,9.24,3.722961609,2.911718525,16.04,19.97,18.06645338,0.783115221,2955,0,29.95993572,0.244252774,120,CPD3_4_X5,CPD3_X5,0.888888889,X5,63,12,12,3,0,3,4
152,CPD3,CP,deep,CPD,5,8,59,5.634713835,3684.747563,4.14,10.92,7.820938586,1.170343783,17.63,24.66,20.71789108,1.744196729,0,0,29.63827549,0.353120938,3345,CPD3_5_X5,CPD3_X5,0.888888889,X5,56,12,12,3,0,4,5
153,CPD3,CP,deep,CPD,6,8,64,7.549834435,5025.945828,2.86,10.09,6.7185625,1.362713513,20.08,24.64,21.80545833,0.923347024,0,0,29.09796879,0.28866877,570,CPD3_6_X5,CPD3_X5,0.888888889,X5,63,12,12,3,0,5,6
154,CPD3,CP,deep,CPD,7,8,69.125,8.908387901,6687.000661,1.9,10.94,7.999375,1.705561537,17.34,24.77,20.63483073,1.50042279,15,0,28.20233911,0.781029604,4035,CPD3_7_X5,CPD3_X5,0.888888889,X5,68,12,12,3,0,6,7
155,CPD3,CP,deep,CPD,8,8,70.125,7.235977819,6873.994809,5.22,11.87,8.382569444,1.048005474,20.33,25.69,23.02897569,1.499195202,0,0,29.07920656,0.581248275,4230,CPD3_8_X5,CPD3_X5,0.888888889,X5,67,12,12,3,0,7,8
156,CPD3,CP,deep,CPD,9,7,74,10.59649538,7596.467112,6.621394,9.79875,8.218911973,0.652404389,18.66,25.36,23.61153274,1.113405727,0,0,28.73310941,0.421275006,5160,CPD3_9_X5,CPD3_X5,0.777777778,X5,83,12,12,3,0,8,9
157,CPD3,CP,deep,CPD,10,6,74.66666667,10.84230398,6751.616366,3.94,12.8,7.839814815,1.491007487,20.93,27.49,23.76688657,1.711839803,0,540,28.10731614,0.505437156,4755,CPD3_10_X5,CPD3_X5,0.666666667,X5,89,12,12,3,0,9,10
158,CPD3,CP,deep,CPD,11,5,73,12.11610498,5395.544134,5.64,13.19,7.966388889,1.470237181,23.27,27.86,25.456875,1.225797881,0,585,27.42869314,0.328025189,1350,CPD3_11_X5,CPD3_X5,0.555555556,X5,97,12,12,3,0,10,11
159,CPD3,CP,deep,CPD,2,9,43.66666667,7.760297818,1555.111448,1.43,12.41,7.816724739,2.203771599,12.31,22.18,17.04509872,2.4604056,165,0,31.57738178,0.819015851,3570,CPD3_2_X6,CPD3_X6,1,X6,45,11,10,3,0,1,2
160,CPD3,CP,deep,CPD,3,9,53.44444444,6.767752148,2994.156041,0.2,10.96,7.302018229,2.273786099,17.66,22.81,20.0035026,1.503948076,630,0,29.69405153,0.611320794,2745,CPD3_3_X6,CPD3_X6,1,X6,57,11,10,3,0,2,3
161,CPD3,CP,deep,CPD,4,8,60.5,5.634713835,4012.366899,0.01,9.24,3.722961609,2.911718525,16.04,19.97,18.06645338,0.783115221,2955,0,29.95993572,0.244252774,120,CPD3_4_X6,CPD3_X6,0.888888889,X6,65,11,10,3,0,3,4
162,CPD3,CP,deep,CPD,5,8,59,5.634713835,3684.747563,4.14,10.92,7.820938586,1.170343783,17.63,24.66,20.71789108,1.744196729,0,0,29.63827549,0.353120938,3345,CPD3_5_X6,CPD3_X6,0.888888889,X6,62,11,10,3,0,4,5
163,CPD3,CP,deep,CPD,6,8,64,7.549834435,5025.945828,2.86,10.09,6.7185625,1.362713513,20.08,24.64,21.80545833,0.923347024,0,0,29.09796879,0.28866877,570,CPD3_6_X6,CPD3_X6,0.888888889,X6,71,11,10,3,0,5,6
164,CPD3,CP,deep,CPD,7,8,69.125,8.908387901,6687.000661,1.9,10.94,7.999375,1.705561537,17.34,24.77,20.63483073,1.50042279,15,0,28.20233911,0.781029604,4035,CPD3_7_X6,CPD3_X6,0.888888889,X6,78,11,10,3,0,6,7
165,CPD3,CP,deep,CPD,8,8,70.125,7.235977819,6873.994809,5.22,11.87,8.382569444,1.048005474,20.33,25.69,23.02897569,1.499195202,0,0,29.07920656,0.581248275,4230,CPD3_8_X6,CPD3_X6,0.888888889,X6,76,11,10,3,0,7,8
166,CPD3,CP,deep,CPD,9,7,74,10.59649538,7596.467112,6.621394,9.79875,8.218911973,0.652404389,18.66,25.36,23.61153274,1.113405727,0,0,28.73310941,0.421275006,5160,CPD3_9_X6,CPD3_X6,0.777777778,X6,87,11,10,3,0,8,9
167,CPD3,CP,deep,CPD,10,6,74.66666667,10.84230398,6751.616366,3.94,12.8,7.839814815,1.491007487,20.93,27.49,23.76688657,1.711839803,0,540,28.10731614,0.505437156,4755,CPD3_10_X6,CPD3_X6,0.666666667,X6,89,11,10,1,1,9,10
168,CPD3,CP,deep,CPD,2,9,43.66666667,7.760297818,1555.111448,1.43,12.41,7.816724739,2.203771599,12.31,22.18,17.04509872,2.4604056,165,0,31.57738178,0.819015851,3570,CPD3_2_X7,CPD3_X7,1,X7,50,10,9,3,0,1,2
169,CPD3,CP,deep,CPD,3,9,53.44444444,6.767752148,2994.156041,0.2,10.96,7.302018229,2.273786099,17.66,22.81,20.0035026,1.503948076,630,0,29.69405153,0.611320794,2745,CPD3_3_X7,CPD3_X7,1,X7,60,10,9,3,0,2,3
170,CPD3,CP,deep,CPD,4,8,60.5,5.634713835,4012.366899,0.01,9.24,3.722961609,2.911718525,16.04,19.97,18.06645338,0.783115221,2955,0,29.95993572,0.244252774,120,CPD3_4_X7,CPD3_X7,0.888888889,X7,66,10,9,3,0,3,4
171,CPD3,CP,deep,CPD,5,8,59,5.634713835,3684.747563,4.14,10.92,7.820938586,1.170343783,17.63,24.66,20.71789108,1.744196729,0,0,29.63827549,0.353120938,3345,CPD3_5_X7,CPD3_X7,0.888888889,X7,65,10,9,3,0,4,5
172,CPD3,CP,deep,CPD,6,8,64,7.549834435,5025.945828,2.86,10.09,6.7185625,1.362713513,20.08,24.64,21.80545833,0.923347024,0,0,29.09796879,0.28866877,570,CPD3_6_X7,CPD3_X7,0.888888889,X7,74,10,9,3,0,5,6
173,CPD3,CP,deep,CPD,7,8,69.125,8.908387901,6687.000661,1.9,10.94,7.999375,1.705561537,17.34,24.77,20.63483073,1.50042279,15,0,28.20233911,0.781029604,4035,CPD3_7_X7,CPD3_X7,0.888888889,X7,79,10,9,3,0,6,7
174,CPD3,CP,deep,CPD,8,8,70.125,7.235977819,6873.994809,5.22,11.87,8.382569444,1.048005474,20.33,25.69,23.02897569,1.499195202,0,0,29.07920656,0.581248275,4230,CPD3_8_X7,CPD3_X7,0.888888889,X7,78,10,9,3,0,7,8
175,CPD3,CP,deep,CPD,9,7,74,10.59649538,7596.467112,6.621394,9.79875,8.218911973,0.652404389,18.66,25.36,23.61153274,1.113405727,0,0,28.73310941,0.421275006,5160,CPD3_9_X7,CPD3_X7,0.777777778,X7,87,10,9,1,1,8,9
176,CPD3,CP,deep,CPD,2,9,43.66666667,7.760297818,1555.111448,1.43,12.41,7.816724739,2.203771599,12.31,22.18,17.04509872,2.4604056,165,0,31.57738178,0.819015851,3570,CPD3_2_X8,CPD3_X8,1,X8,52,9,8,3,0,1,2
177,CPD3,CP,deep,CPD,3,9,53.44444444,6.767752148,2994.156041,0.2,10.96,7.302018229,2.273786099,17.66,22.81,20.0035026,1.503948076,630,0,29.69405153,0.611320794,2745,CPD3_3_X8,CPD3_X8,1,X8,61,9,8,3,0,2,3
178,CPD3,CP,deep,CPD,4,8,60.5,5.634713835,4012.366899,0.01,9.24,3.722961609,2.911718525,16.04,19.97,18.06645338,0.783115221,2955,0,29.95993572,0.244252774,120,CPD3_4_X8,CPD3_X8,0.888888889,X8,67,9,8,3,0,3,4
179,CPD3,CP,deep,CPD,5,8,59,5.634713835,3684.747563,4.14,10.92,7.820938586,1.170343783,17.63,24.66,20.71789108,1.744196729,0,0,29.63827549,0.353120938,3345,CPD3_5_X8,CPD3_X8,0.888888889,X8,70,9,8,3,0,4,5
180,CPD3,CP,deep,CPD,6,8,64,7.549834435,5025.945828,2.86,10.09,6.7185625,1.362713513,20.08,24.64,21.80545833,0.923347024,0,0,29.09796879,0.28866877,570,CPD3_6_X8,CPD3_X8,0.888888889,X8,74,9,8,3,0,5,6
