"","index","station","temp","DO","sal","perDO","week","site","depth"
"18105","7/14/2016 15:45","RSD",25.02,9.35,25.56286,130.1458,4,"RS","D"
"18106","7/14/2016 16:00","RSD",24.97,9.37,25.5953,130.3349,4,"RS","D"
"18107","7/14/2016 16:15","RSD",24.72,9.34,25.65541,129.3976,4,"RS","D"
"18108","7/14/2016 16:30","RSD",23.14,7.78,26.1277,105.1089,4,"RS","D"
"18109","7/14/2016 16:45","RSD",22.93,7.7,26.16164,103.6593,4,"RS","D"
"18110","7/14/2016 17:00","RSD",22.86,7.43,26.15073,99.89309,4,"RS","D"
"18111","7/14/2016 17:15","RSD",22.83,7.34,26.19094,98.65304,4,"RS","D"
"18112","7/14/2016 17:30","RSD",22.79,7.45,26.21419,100.0733,4,"RS","D"
"18113","7/14/2016 17:45","RSD",22.75,7.34,26.20777,98.52141,4,"RS","D"
"18114","7/14/2016 18:00","RSD",22.72,7.22,26.24435,96.87911,4,"RS","D"
"18115","7/14/2016 18:15","RSD",22.68,7,26.23601,93.85526,4,"RS","D"
"18116","7/14/2016 18:30","RSD",22.68,7.02,26.24905,94.13052,4,"RS","D"
"18117","7/14/2016 18:45","RSD",22.74,6.74,26.24107,90.4691,4,"RS","D"
"18118","7/14/2016 19:00","RSD",22.85,7.06,26.17283,94.91374,4,"RS","D"
"18119","7/14/2016 19:15","RSD",22.99,7.36,26.13148,99.17111,4,"RS","D"
"18120","7/14/2016 19:30","RSD",23.72,7.42,25.96015,101.1848,4,"RS","D"
"18121","7/14/2016 19:45","RSD",23.6,6.88,25.99359,93.63994,4,"RS","D"
"18122","7/14/2016 20:00","RSD",23.91,6.57,25.87202,89.8491,4,"RS","D"
"18123","7/14/2016 20:15","RSD",24.74,7.32,25.65249,101.4459,4,"RS","D"
"18124","7/14/2016 20:30","RSD",24.84,7.97,25.5963,110.6114,4,"RS","D"
"18125","7/14/2016 20:45","RSD",24.93,9.05,25.58675,125.7902,4,"RS","D"
"18126","7/14/2016 21:00","RSD",25.01,9.16,25.57691,127.4891,4,"RS","D"
"18127","7/14/2016 21:15","RSD",24.89,8.52,25.58361,118.3389,4,"RS","D"
"18128","7/14/2016 21:30","RSD",24.86,8.32,25.61498,115.5213,4,"RS","D"
"18129","7/14/2016 21:45","RSD",25.02,9.1,25.56643,126.6685,4,"RS","D"
"18130","7/14/2016 22:00","RSD",25.08,8.9,25.56315,124.0114,4,"RS","D"
"18131","7/14/2016 22:15","RSD",25.11,8.8,25.57142,122.6877,4,"RS","D"
"18132","7/14/2016 22:30","RSD",25.09,8.53,25.57791,118.8865,4,"RS","D"
"18133","7/14/2016 22:45","RSD",25.13,8.5,25.55958,118.5383,4,"RS","D"
"18134","7/14/2016 23:00","RSD",25.09,8.43,25.55994,117.4808,4,"RS","D"
"18135","7/14/2016 23:15","RSD",25.06,8.02,25.56243,111.7104,4,"RS","D"
"18136","7/14/2016 23:30","RSD",25.09,7.89,25.56892,109.9609,4,"RS","D"
"18137","7/14/2016 23:45","RSD",25.01,7.32,25.57513,101.8789,4,"RS","D"
"18138","7/15/2016 0:00","RSD",25,7.23,25.58917,100.6169,4,"RS","D"
"18139","7/15/2016 0:15","RSD",24.92,6.94,25.61163,96.45916,4,"RS","D"
"18140","7/15/2016 0:30","RSD",24.65,5.98,25.68386,82.76001,4,"RS","D"
"18141","7/15/2016 0:45","RSD",24.18,4.15,25.82154,57.00783,4,"RS","D"
"18142","7/15/2016 1:00","RSD",23.88,2.46,25.89305,33.62839,4,"RS","D"
"18143","7/15/2016 1:15","RSD",22.91,1.53,26.15558,20.58915,4,"RS","D"
"18144","7/15/2016 1:30","RSD",22.55,2.04,26.27059,27.29382,4,"RS","D"
"18145","7/15/2016 1:45","RSD",22.43,2.33,26.32613,31.11664,4,"RS","D"
"18146","7/15/2016 2:00","RSD",22.28,2.92,26.36064,38.89852,4,"RS","D"
"18147","7/15/2016 2:15","RSD",22.19,3.28,26.3739,43.62668,4,"RS","D"
"18148","7/15/2016 2:30","RSD",22.16,3.5,26.3903,46.53208,4,"RS","D"
"18149","7/15/2016 2:45","RSD",22.27,3.47,26.35857,46.21641,4,"RS","D"
"18150","7/15/2016 3:00","RSD",22.39,3.38,26.32527,45.10646,4,"RS","D"
"18151","7/15/2016 3:15","RSD",22.54,3.13,26.29091,41.87468,4,"RS","D"
"18152","7/15/2016 3:30","RSD",22.59,3.27,26.29012,43.78678,4,"RS","D"
"18153","7/15/2016 3:45","RSD",22.77,3.09,26.24178,41.49865,4,"RS","D"
"18154","7/15/2016 4:00","RSD",22.99,2.54,26.17797,34.23399,4,"RS","D"
"18155","7/15/2016 4:15","RSD",23.28,2.41,26.09968,32.6354,4,"RS","D"
"18156","7/15/2016 4:30","RSD",23.42,2,26.04777,27.14265,4,"RS","D"
"18157","7/15/2016 4:45","RSD",23.88,1.74,25.92799,23.7907,4,"RS","D"
"18158","7/15/2016 5:00","RSD",24.07,2.02,25.84749,27.6989,4,"RS","D"
"18159","7/15/2016 5:15","RSD",24.66,4.75,25.66789,65.74295,4,"RS","D"
"18160","7/15/2016 5:30","RSD",23.48,2.39,26.00514,32.46205,4,"RS","D"
"18161","7/15/2016 5:45","RSD",23.16,1.27,26.1133,17.16257,4,"RS","D"
"18162","7/15/2016 6:00","RSD",23.06,1.19,26.11273,16.05277,4,"RS","D"
"18163","7/15/2016 6:15","RSD",23.44,1.89,26.06317,25.66118,4,"RS","D"
"18164","7/15/2016 6:30","RSD",22.98,2.03,26.1702,27.35413,4,"RS","D"
"18165","7/15/2016 6:45","RSD",22.72,2.09,26.24806,28.04455,4,"RS","D"
"18166","7/15/2016 7:00","RSD",22.7,0.58,26.16585,7.776213,4,"RS","D"
"18167","7/15/2016 7:15","RSD",22.6,1.31,26.22132,17.53766,4,"RS","D"
"18168","7/15/2016 7:30","RSD",22.6,1.35,26.25483,18.07666,4,"RS","D"
"18169","7/15/2016 7:45","RSD",22.99,2.69,26.1667,36.25333,4,"RS","D"
"18170","7/15/2016 8:00","RSD",22.78,3.13,26.14531,42.01995,4,"RS","D"
"18171","7/15/2016 8:15","RSD",22.79,3.32,26.25155,44.60604,4,"RS","D"
"18172","7/15/2016 8:30","RSD",22.63,4.59,26.27415,61.50063,4,"RS","D"
"18173","7/15/2016 8:45","RSD",23.13,4.9,26.14788,66.19558,4,"RS","D"
"18174","7/15/2016 9:00","RSD",24.45,4.04,25.76079,55.74078,4,"RS","D"
"18175","7/15/2016 9:15","RSD",24.73,5.69,25.66111,78.84633,4,"RS","D"
"18176","7/15/2016 9:30","RSD",24.92,8.41,25.60443,116.8859,4,"RS","D"
"18177","7/15/2016 9:45","RSD",24.92,8.41,25.61341,116.8919,4,"RS","D"
"18178","7/15/2016 10:00","RSD",24.98,8.33,25.61006,115.8986,4,"RS","D"
"18179","7/15/2016 10:15","RSD",24.98,8.4,25.61006,116.8725,4,"RS","D"
"18180","7/15/2016 10:30","RSD",25.21,8.53,25.55702,119.12,4,"RS","D"
"18181","7/15/2016 10:45","RSD",25.35,8.88,25.53342,124.292,4,"RS","D"
"18182","7/15/2016 11:00","RSD",25.5,9.04,25.50133,126.8368,4,"RS","D"
"18183","7/15/2016 11:15","RSD",21.37,3.82,25.77498,49.88305,4,"RS","D"
"18184","7/15/2016 11:30","RSD",17.23,4.1,27.06965,49.89475,4,"RS","D"
"18185","7/15/2016 11:45","RSD",20.9,7.7,26.62616,100.1835,4,"RS","D"
"18186","7/15/2016 12:00","RSD",26.26,8.71,25.52707,123.8302,4,"RS","D"
"18187","7/15/2016 12:15","RSD",24.31,14.99,26.1205,206.7383,4,"RS","D"
"18188","7/15/2016 12:30","RSD",24.04,17.84,26.1995,244.9921,4,"RS","D"
"18189","7/15/2016 12:45","RSD",23.95,17.97,26.23814,246.4414,4,"RS","D"
"18190","7/15/2016 13:00","RSD",23.59,17.56,26.32649,239.4147,4,"RS","D"
"18191","7/15/2016 13:15","RSD",23.25,15.59,26.39943,211.3664,4,"RS","D"
"18192","7/15/2016 13:30","RSD",22.86,13.68,26.48741,184.2796,4,"RS","D"
"18193","7/15/2016 13:45","RSD",22.66,13.55,26.54145,181.9329,4,"RS","D"
"18194","7/15/2016 14:00","RSD",22.63,13.39,26.5483,179.6951,4,"RS","D"
"18195","7/15/2016 14:15","RSD",22.66,13.52,26.555,181.5444,4,"RS","D"
"18196","7/15/2016 14:30","RSD",22.54,13.28,26.57867,177.9626,5,"RS","D"
"18197","7/15/2016 14:45","RSD",22.46,13.07,26.58616,174.9045,5,"RS","D"
"18198","7/15/2016 15:00","RSD",22.47,13.28,26.59614,177.757,5,"RS","D"
"18199","7/15/2016 15:15","RSD",22.48,13.44,26.60028,179.9352,5,"RS","D"
"18200","7/15/2016 15:30","RSD",22.55,14.06,26.58096,188.4515,5,"RS","D"
"18201","7/15/2016 15:45","RSD",22.66,14.62,26.53753,196.2952,5,"RS","D"
"18202","7/15/2016 16:00","RSD",22.59,14.21,26.56263,190.5786,5,"RS","D"
"18203","7/15/2016 16:15","RSD",22.52,13.69,26.5781,183.3905,5,"RS","D"
"18204","7/15/2016 16:30","RSD",22.47,13.13,26.57874,175.7314,5,"RS","D"
"18205","7/15/2016 16:45","RSD",22.42,12.62,26.59087,168.7657,5,"RS","D"
"18206","7/15/2016 17:00","RSD",22.35,11.84,26.59871,158.1427,5,"RS","D"
"18207","7/15/2016 17:15","RSD",22.25,11.14,26.61354,148.538,5,"RS","D"
"18208","7/15/2016 17:30","RSD",22.25,11.05,26.64463,147.3645,5,"RS","D"
"18209","7/15/2016 17:45","RSD",22.21,10.7,26.64555,142.5948,5,"RS","D"
"18210","7/15/2016 18:00","RSD",22.2,10.36,26.63942,138.0339,5,"RS","D"
"18211","7/15/2016 18:15","RSD",22.19,10.14,26.63921,135.0781,5,"RS","D"
"18212","7/15/2016 18:30","RSD",22.23,10.47,26.63436,139.5709,5,"RS","D"
"18213","7/15/2016 18:45","RSD",22.25,10.24,26.61746,136.5407,5,"RS","D"
"18214","7/15/2016 19:00","RSD",22.25,10.17,26.62716,135.615,5,"RS","D"
"18215","7/15/2016 19:15","RSD",22.23,9.8,26.63051,130.6365,5,"RS","D"
"18216","7/15/2016 19:30","RSD",22.21,9.48,26.59714,126.3008,5,"RS","D"
"18217","7/15/2016 19:45","RSD",22.24,9.28,26.61718,123.7175,5,"RS","D"
"18218","7/15/2016 20:00","RSD",22.27,9.1,26.60634,121.3758,5,"RS","D"
"18219","7/15/2016 20:15","RSD",22.27,8.75,26.61211,116.7114,5,"RS","D"
"18220","7/15/2016 20:30","RSD",22.28,8.38,26.59885,111.7878,5,"RS","D"
"18221","7/15/2016 20:45","RSD",22.39,9.04,26.57268,120.8128,5,"RS","D"
"18222","7/15/2016 21:00","RSD",22.47,8.39,26.5535,112.275,5,"RS","D"
"18223","7/15/2016 21:15","RSD",22.54,7.47,26.5381,100.0805,5,"RS","D"
"18224","7/15/2016 21:30","RSD",22.6,6.83,26.52235,91.5962,5,"RS","D"
"18225","7/15/2016 21:45","RSD",22.67,5.87,26.50117,78.81099,5,"RS","D"
"18226","7/15/2016 22:00","RSD",22.75,5.35,26.45917,71.91499,5,"RS","D"
"18227","7/15/2016 22:15","RSD",22.82,4.84,26.42659,65.12883,5,"RS","D"
"18228","7/15/2016 22:30","RSD",22.91,4.42,26.4273,59.57316,5,"RS","D"
"18229","7/15/2016 22:45","RSD",23.1,3.93,26.36976,53.1311,5,"RS","D"
"18230","7/15/2016 23:00","RSD",23.18,3.42,26.33775,46.2936,5,"RS","D"
"18231","7/15/2016 23:15","RSD",23.29,3.25,26.31643,44.07318,5,"RS","D"
"18232","7/15/2016 23:30","RSD",23.5,2.69,26.25269,36.60179,5,"RS","D"
"18233","7/15/2016 23:45","RSD",23.72,2.44,26.21454,33.32231,5,"RS","D"
"18234","7/16/2016 0:00","RSD",24.45,2.56,26.03515,35.37626,5,"RS","D"
"18235","7/16/2016 0:15","RSD",24.57,2.47,25.99658,34.1967,5,"RS","D"
"18236","7/16/2016 0:30","RSD",25.4,2.97,25.81248,41.67248,5,"RS","D"
"18237","7/16/2016 0:45","RSD",25.13,3.94,25.86788,55.04231,5,"RS","D"
"18238","7/16/2016 1:00","RSD",26.05,3.65,25.63288,51.73688,5,"RS","D"
"18239","7/16/2016 1:15","RSD",26.21,4.57,25.57791,64.93488,5,"RS","D"
"18240","7/16/2016 1:30","RSD",26.42,5.64,25.52023,80.40017,5,"RS","D"
"18241","7/16/2016 1:45","RSD",26.23,4.87,25.55124,69.21082,5,"RS","D"
"18242","7/16/2016 2:00","RSD",25.8,3.89,25.68022,54.91743,5,"RS","D"
"18243","7/16/2016 2:15","RSD",25.83,3.59,25.66126,50.70285,5,"RS","D"
"18244","7/16/2016 2:30","RSD",25.9,2.98,25.6276,42.13021,5,"RS","D"
"18245","7/16/2016 2:45","RSD",25.78,3.73,25.67373,52.63859,5,"RS","D"
"18246","7/16/2016 3:00","RSD",25.9,4.51,25.63865,63.7648,5,"RS","D"
"18247","7/16/2016 3:15","RSD",25.87,4.74,25.65013,66.9865,5,"RS","D"
"18248","7/16/2016 3:30","RSD",25.66,4.96,25.69413,69.86032,5,"RS","D"
"18249","7/16/2016 3:45","RSD",25.71,4.78,25.69085,67.38178,5,"RS","D"
"18250","7/16/2016 4:00","RSD",25.41,5.58,25.74596,78.27774,5,"RS","D"
"18251","7/16/2016 4:15","RSD",25.76,5.59,25.67837,78.86226,5,"RS","D"
"18252","7/16/2016 4:30","RSD",25.9,5.38,25.63865,76.06533,5,"RS","D"
"18253","7/16/2016 4:45","RSD",25.78,6.35,25.68115,89.61636,5,"RS","D"
"18254","7/16/2016 5:00","RSD",25.4,2.95,25.75295,41.37788,5,"RS","D"
"18255","7/16/2016 5:15","RSD",25.27,1.97,25.79929,27.57722,5,"RS","D"
"18256","7/16/2016 5:30","RSD",25.35,1.85,25.75259,25.92638,5,"RS","D"
"18257","7/16/2016 5:45","RSD",24.65,1.24,25.93968,17.18598,5,"RS","D"
"18258","7/16/2016 6:00","RSD",23.29,1.75,26.26125,23.72417,5,"RS","D"
"18259","7/16/2016 6:15","RSD",22.67,4.45,26.43016,59.72145,5,"RS","D"
"18260","7/16/2016 6:30","RSD",22.24,5.12,26.52477,68.22137,5,"RS","D"
"18261","7/16/2016 6:45","RSD",22.15,5.26,26.56106,69.98778,5,"RS","D"
"18262","7/16/2016 7:00","RSD",21.93,5.34,26.62744,70.79737,5,"RS","D"
"18263","7/16/2016 7:15","RSD",21.8,5.26,26.65561,69.58394,5,"RS","D"
"18264","7/16/2016 7:30","RSD",21.72,5.15,26.69839,68.0468,5,"RS","D"
"18265","7/16/2016 7:45","RSD",21.72,5.06,26.68099,66.85086,5,"RS","D"
"18266","7/16/2016 8:00","RSD",21.66,5.06,26.70687,66.78806,5,"RS","D"
"18267","7/16/2016 8:15","RSD",21.66,5.1,26.70302,67.31452,5,"RS","D"
"18268","7/16/2016 8:30","RSD",21.64,5.16,26.71421,68.08612,5,"RS","D"
"18269","7/16/2016 8:45","RSD",21.6,5.19,26.71151,68.43106,5,"RS","D"
"18270","7/16/2016 9:00","RSD",21.58,5.3,26.74017,69.86767,5,"RS","D"
"18271","7/16/2016 9:15","RSD",21.57,5.39,26.71864,71.03225,5,"RS","D"
"18272","7/16/2016 9:30","RSD",21.54,5.62,26.74331,74.0335,5,"RS","D"
"18273","7/16/2016 9:45","RSD",21.54,5.7,26.73746,75.0848,5,"RS","D"
"18274","7/16/2016 10:00","RSD",21.54,6.04,26.75108,79.56986,5,"RS","D"
"18275","7/16/2016 10:15","RSD",21.54,6.11,26.74716,80.49018,5,"RS","D"
"18276","7/16/2016 10:30","RSD",21.54,6.55,26.76077,86.29338,5,"RS","D"
"18277","7/16/2016 10:45","RSD",21.57,6.97,26.75357,91.87303,5,"RS","D"
"18278","7/16/2016 11:00","RSD",21.57,7.31,26.74965,96.35244,5,"RS","D"
"18279","7/16/2016 11:15","RSD",21.62,7.88,26.72933,103.9478,5,"RS","D"
"18280","7/16/2016 11:30","RSD",21.69,8.27,26.72298,109.2274,5,"RS","D"
"18281","7/16/2016 11:45","RSD",21.68,8.43,26.72277,111.3202,5,"RS","D"
"18282","7/16/2016 12:00","RSD",21.62,8.74,26.74288,115.3015,5,"RS","D"
"18283","7/16/2016 12:15","RSD",21.57,8.79,26.76134,115.8681,5,"RS","D"
"18284","7/16/2016 12:30","RSD",21.54,8.65,26.78216,113.9742,5,"RS","D"
"18285","7/16/2016 12:45","RSD",21.47,8.29,26.78473,109.0931,5,"RS","D"
"18286","7/16/2016 13:00","RSD",21.43,8.29,26.78202,109.0118,5,"RS","D"
"18287","7/16/2016 13:15","RSD",21.39,8.33,26.79685,109.4674,5,"RS","D"
"18288","7/16/2016 13:30","RSD",21.34,8.44,26.79592,110.8111,5,"RS","D"
"18289","7/16/2016 13:45","RSD",21.25,8.65,26.82551,113.4011,5,"RS","D"
"18290","7/16/2016 14:00","RSD",21.17,8.74,26.83592,114.4203,5,"RS","D"
"18291","7/16/2016 14:15","RSD",21.08,8.95,26.86558,116.9967,5,"RS","D"
"18292","7/16/2016 14:30","RSD",20.96,9.18,26.89696,119.7613,5,"RS","D"
"18293","7/16/2016 14:45","RSD",20.83,9.31,26.92248,121.1853,5,"RS","D"
"18294","7/16/2016 15:00","RSD",20.79,9.59,26.92398,124.7392,5,"RS","D"
"18295","7/16/2016 15:15","RSD",20.76,9.8,26.95286,127.4219,5,"RS","D"
"18296","7/16/2016 15:30","RSD",20.68,9.91,26.97724,128.6806,5,"RS","D"
"18297","7/16/2016 15:45","RSD",20.72,10.09,26.96797,131.1075,5,"RS","D"
"18298","7/16/2016 16:00","RSD",20.72,10.12,26.94451,131.4792,5,"RS","D"
"18299","7/16/2016 16:15","RSD",20.72,10.22,26.96797,132.7966,5,"RS","D"
"18300","7/16/2016 16:30","RSD",20.69,10.08,26.97346,130.9093,5,"RS","D"
"18301","7/16/2016 16:45","RSD",20.68,10.07,26.98701,130.7657,5,"RS","D"
"18302","7/16/2016 17:00","RSD",20.69,9.98,26.96954,129.6076,5,"RS","D"
"18303","7/16/2016 17:15","RSD",20.69,9.97,26.96954,129.4777,5,"RS","D"
"18304","7/16/2016 17:30","RSD",20.71,10,26.96198,129.9095,5,"RS","D"
"18305","7/16/2016 17:45","RSD",20.67,10.01,26.96348,129.9446,5,"RS","D"
"18306","7/16/2016 18:00","RSD",20.6,10.01,26.99,129.797,5,"RS","D"
"18307","7/16/2016 18:15","RSD",20.55,9.96,26.9992,129.0364,5,"RS","D"
"18308","7/16/2016 18:30","RSD",20.56,9.93,27.00519,128.676,5,"RS","D"
"18309","7/16/2016 18:45","RSD",20.53,9.94,27.01667,128.7429,5,"RS","D"
"18310","7/16/2016 19:00","RSD",20.55,9.93,27.00904,128.6552,5,"RS","D"
"18311","7/16/2016 19:15","RSD",20.53,9.61,27.00291,124.4587,5,"RS","D"
"18312","7/16/2016 19:30","RSD",20.51,9.5,27.01054,122.9941,5,"RS","D"
"18313","7/16/2016 19:45","RSD",20.51,9.29,27.00077,120.2684,5,"RS","D"
"18314","7/16/2016 20:00","RSD",20.53,9.15,26.99314,118.4944,5,"RS","D"
"18315","7/16/2016 20:15","RSD",20.59,9.11,26.98401,118.101,5,"RS","D"
"18316","7/16/2016 20:30","RSD",20.64,9.06,26.97874,117.5577,5,"RS","D"
"18317","7/16/2016 20:45","RSD",20.67,9.06,26.94979,117.6028,5,"RS","D"
"18318","7/16/2016 21:00","RSD",20.69,8.68,26.94808,112.7107,5,"RS","D"
"18319","7/16/2016 21:15","RSD",20.71,8.32,26.9366,108.0686,5,"RS","D"
"18320","7/16/2016 21:30","RSD",20.72,7.92,26.94066,102.8944,5,"RS","D"
"18321","7/16/2016 21:45","RSD",20.71,7.7,26.94052,100.0177,5,"RS","D"
"18322","7/16/2016 22:00","RSD",20.72,7.4,26.9582,96.14862,5,"RS","D"
"18323","7/16/2016 22:15","RSD",20.78,7.17,26.93161,93.24874,5,"RS","D"
"18324","7/16/2016 22:30","RSD",20.82,7.08,26.91264,92.13586,5,"RS","D"
"18325","7/16/2016 22:45","RSD",20.84,7.21,26.92847,93.87088,5,"RS","D"
"18326","7/16/2016 23:00","RSD",20.86,6.54,26.91122,85.17052,5,"RS","D"
"18327","7/16/2016 23:15","RSD",20.84,6.37,26.91485,82.92784,5,"RS","D"
"18328","7/16/2016 23:30","RSD",20.87,5.85,26.91328,76.19958,5,"RS","D"
"18329","7/16/2016 23:45","RSD",20.9,5.85,26.90202,76.2366,5,"RS","D"
"18330","7/17/2016 0:00","RSD",20.87,4.81,26.88605,62.64299,5,"RS","D"
"18331","7/17/2016 0:15","RSD",20.95,5.63,26.87935,73.4273,5,"RS","D"
"18332","7/17/2016 0:30","RSD",20.99,5.03,26.8643,65.64445,5,"RS","D"
"18333","7/17/2016 0:45","RSD",21.06,4.96,26.85175,64.80937,5,"RS","D"
"18334","7/17/2016 1:00","RSD",21.02,4.19,26.84919,54.70724,5,"RS","D"
"18335","7/17/2016 1:15","RSD",21.07,4.55,26.86551,59.46784,5,"RS","D"
"18336","7/17/2016 1:30","RSD",20.9,4.87,26.8884,63.46028,5,"RS","D"
"18337","7/17/2016 1:45","RSD",20.83,4.64,26.93225,60.40088,5,"RS","D"
"18338","7/17/2016 2:00","RSD",20.78,5.08,26.9336,66.06822,5,"RS","D"
"18339","7/17/2016 2:15","RSD",20.72,5.19,26.94259,67.42779,5,"RS","D"
"18340","7/17/2016 2:30","RSD",20.65,5.43,26.96911,70.46576,5,"RS","D"
"18341","7/17/2016 2:45","RSD",20.61,5.11,26.95107,66.25711,5,"RS","D"
"18342","7/17/2016 3:00","RSD",20.59,5.23,26.97817,67.79879,5,"RS","D"
"18343","7/17/2016 3:15","RSD",20.57,5.16,26.97603,66.86579,5,"RS","D"
"18344","7/17/2016 3:30","RSD",20.56,5.19,26.97589,67.24207,5,"RS","D"
"18345","7/17/2016 3:45","RSD",20.55,4.85,26.9622,62.82033,5,"RS","D"
"18346","7/17/2016 4:00","RSD",20.56,4.66,26.97981,60.37673,5,"RS","D"
"18347","7/17/2016 4:15","RSD",20.57,4.41,26.96819,57.1443,5,"RS","D"
"18348","7/17/2016 4:30","RSD",20.6,4.28,26.97047,55.49126,5,"RS","D"
"18349","7/17/2016 4:45","RSD",20.71,4.44,26.92883,57.66859,5,"RS","D"
"18350","7/17/2016 5:00","RSD",20.76,4.1,26.9197,53.29878,5,"RS","D"
"18351","7/17/2016 5:15","RSD",20.73,3.89,26.91742,50.54021,5,"RS","D"
"18352","7/17/2016 5:30","RSD",20.73,3.92,26.93489,50.9352,5,"RS","D"
"18353","7/17/2016 5:45","RSD",20.75,3.79,26.90594,49.25582,5,"RS","D"
"18354","7/17/2016 6:00","RSD",20.76,3.65,26.93332,47.45271,5,"RS","D"
"18355","7/17/2016 6:15","RSD",20.8,3.44,26.91243,44.75004,5,"RS","D"
"18356","7/17/2016 6:30","RSD",20.79,3.17,26.91229,41.23005,5,"RS","D"
"18357","7/17/2016 6:45","RSD",20.83,3.04,26.89332,39.56396,5,"RS","D"
"18358","7/17/2016 7:00","RSD",20.92,3.04,26.86922,39.62393,5,"RS","D"
"18359","7/17/2016 7:15","RSD",20.92,2.98,26.88284,38.84497,5,"RS","D"
"18360","7/17/2016 7:30","RSD",20.9,2.95,26.88648,38.4406,5,"RS","D"
"18361","7/17/2016 7:45","RSD",20.87,2.66,26.88797,34.64287,5,"RS","D"
"18362","7/17/2016 8:00","RSD",20.86,2.82,26.89567,36.72156,5,"RS","D"
"18363","7/17/2016 8:15","RSD",20.86,3.05,26.88783,39.71475,5,"RS","D"
"18364","7/17/2016 8:30","RSD",20.88,3.07,26.88427,39.98905,5,"RS","D"
"18365","7/17/2016 8:45","RSD",20.9,3.03,26.87286,39.4799,5,"RS","D"
"18366","7/17/2016 9:00","RSD",20.94,3.36,26.85781,43.80804,5,"RS","D"
"18367","7/17/2016 9:15","RSD",20.92,4.07,26.87892,53.05215,5,"RS","D"
"18368","7/17/2016 9:30","RSD",20.95,4.05,26.86188,52.8153,5,"RS","D"
"18369","7/17/2016 9:45","RSD",21,4.59,26.86059,59.91189,5,"RS","D"
"18370","7/17/2016 10:00","RSD",21.03,4.72,26.86295,61.64353,5,"RS","D"
"18371","7/17/2016 10:15","RSD",21.06,5.98,26.86922,78.14509,5,"RS","D"
"18372","7/17/2016 10:30","RSD",21.14,6.24,26.8315,81.64438,5,"RS","D"
"18373","7/17/2016 10:45","RSD",21.19,6.95,26.83428,91.01885,5,"RS","D"
"18374","7/17/2016 11:00","RSD",21.23,7.58,26.83293,99.3414,5,"RS","D"
"18375","7/17/2016 11:15","RSD",21.29,7.75,26.82815,101.6781,5,"RS","D"
"18376","7/17/2016 11:30","RSD",21.37,9.26,26.78095,121.6331,5,"RS","D"
"18377","7/17/2016 11:45","RSD",21.42,11.19,26.81682,147.1493,5,"RS","D"
"18378","7/17/2016 12:00","RSD",21.53,11.68,26.77995,153.8681,5,"RS","D"
"18379","7/17/2016 12:15","RSD",21.65,13.53,26.75322,178.6012,5,"RS","D"
"18380","7/17/2016 12:30","RSD",21.72,14.56,26.73325,192.4199,5,"RS","D"
"18381","7/17/2016 12:45","RSD",21.86,15.68,26.68969,207.696,5,"RS","D"
"18382","7/17/2016 13:00","RSD",21.97,16.74,26.67279,222.1572,5,"RS","D"
"18383","7/17/2016 13:15","RSD",22.07,18.05,26.6673,239.9683,5,"RS","D"
"18384","7/17/2016 13:30","RSD",22.15,18.29,26.65176,243.4887,5,"RS","D"
"18385","7/17/2016 13:45","RSD",22.2,19.01,26.63942,253.2842,5,"RS","D"
"18386","7/17/2016 14:00","RSD",22.25,19.03,26.62523,253.7585,5,"RS","D"
"18387","7/17/2016 14:15","RSD",22.19,19.42,26.64306,258.7057,5,"RS","D"
"18388","7/17/2016 14:30","RSD",22.21,19.29,26.64356,257.0674,5,"RS","D"
"18389","7/17/2016 14:45","RSD",22.28,20.38,26.61432,271.8901,5,"RS","D"
"18390","7/17/2016 15:00","RSD",22.38,21.31,26.60149,284.7885,5,"RS","D"
"18391","7/17/2016 15:15","RSD",22.44,22.52,26.59728,301.2767,5,"RS","D"
"18392","7/17/2016 15:30","RSD",22.74,23.5,26.53989,315.9791,5,"RS","D"
"18393","7/17/2016 15:45","RSD",22.93,23.3,26.48955,314.2646,5,"RS","D"
"18394","7/17/2016 16:00","RSD",23.07,22.23,26.43215,300.4829,5,"RS","D"
"18395","7/17/2016 16:15","RSD",23.28,22.36,26.37739,303.276,5,"RS","D"
"18396","7/17/2016 16:30","RSD",23.34,20.99,26.36014,284.9695,5,"RS","D"
"18397","7/17/2016 16:45","RSD",23.81,19.21,26.24249,262.8042,5,"RS","D"
"18398","7/17/2016 17:00","RSD",23.65,19.56,26.28841,266.9077,5,"RS","D"
"18399","7/17/2016 17:15","RSD",23.84,19,26.21112,260.022,5,"RS","D"
"18400","7/17/2016 17:30","RSD",24.02,18.92,26.18923,259.7168,5,"RS","D"
"18401","7/17/2016 17:45","RSD",24.03,18.19,26.17626,249.7214,5,"RS","D"
"18402","7/17/2016 18:00","RSD",23.92,18.3,26.20642,250.7889,5,"RS","D"
"18403","7/17/2016 18:15","RSD",24,17.07,26.17512,234.2203,5,"RS","D"
"18404","7/17/2016 18:30","RSD",24.19,15.63,26.14046,215.1364,5,"RS","D"
"18405","7/17/2016 18:45","RSD",24.24,16.1,26.13298,221.7906,5,"RS","D"
"18406","7/17/2016 19:00","RSD",24.08,15.78,26.14774,216.7908,5,"RS","D"
"18407","7/17/2016 19:15","RSD",23.99,14.68,26.16906,201.3843,5,"RS","D"
"18408","7/17/2016 19:30","RSD",23.89,14.6,26.18061,199.9476,5,"RS","D"
